"APID","Order","Mnemonic","Long Name","Units","Start Byte","Length Bytes","Type","Item Description","Format"
800,9,"GID_ACMD_BDYY","Guidance Acmd_BDYY","rad/s^2","72","8","DFP","Accel command Body Y (Used for feed forward)","%1.17g"
800,10,"GID_ACMD_BDYZ","Guidance Acmd_BDYZ","rad/s^2","80","8","DFP","Accel command Body Z (Used for feed forward)","%1.17g"
700,0,"MDC_GUIDETYPE","Mode Control GuideType","none","0","4","ENUM","Current guidance type","%s"
700,1,"MDC_ACMODE","Mode Control ACMode","none","4","4","ENUM","Current attitude control mode","%s"
700,2,"MDC_CLOCKINGOPTION","Mode Control ClockingOption","enum","8","4","ENUM","The current clocking option","%s"
700,3,"MDC_RESACMODE","Mode Control ResACMode","none","12","4","ENUM","Reserve attitude control mode","%s"
700,4,"MDC_RESCLOCKINGOPTION","Mode Control ResClockingOption","enum","16","4","ENUM","The reserve clocking option","%s"
700,5,"MDC_MODECOUNTS","Mode Control ModeCounts","counts","20","4","ULI","Number of frames in current mode","%d"
700,6,"MDC_VALIDMODETRANSCNT","Mode Control ValidModeTransCnt","counts","24","2","UI","Number of valid mode transitions","%d"
700,7,"MDC_INVALIDMODETRANSCNT","Mode Control InvalidModeTransCnt","counts","26","2","UI","Number of invalid mode transitions","%d"
620,0,"VEH_BUSCONFIG","Vehicle State BusConfig","none","0","4","ENUM","Current bus mass properties configuration","%s"
620,1,"VEH_BUSLEVEL","Vehicle State BusLevel","%","8","8","DFP","% of capacity remaining in bus","%1.17g"
620,2,"VEH_BUSMASSREMAINING","Vehicle State BusMassRemaining","kg","16","8","DFP","Mass remaining in bus (above minimum)","%1.17g"
620,3,"VEH_MASS","Vehicle State Mass","kg","24","8","DFP","Spacecraft mass","%1.17g"
620,4,"VEH_CM_BDYX","Vehicle State CM_BDYX","m","32","8","DFP","Spacecraft CM location in BDY frame","%1.17g"
620,5,"VEH_CM_BDYY","Vehicle State CM_BDYY","m","40","8","DFP","Spacecraft CM location in BDY frame","%1.17g"
620,6,"VEH_CM_BDYZ","Vehicle State CM_BDYZ","m","48","8","DFP","Spacecraft CM location in BDY frame","%1.17g"
620,7,"VEH_INERTIA_BDYCMXX","Vehicle State Inertia_BDYCMXX","kg*m^2","56","8","DFP","Spacecraft inertia about its CM","%1.17g"
620,8,"VEH_INERTIA_BDYCMXY","Vehicle State Inertia_BDYCMXY","kg*m^2","64","8","DFP","Spacecraft inertia about its CM","%1.17g"
620,9,"VEH_INERTIA_BDYCMXZ","Vehicle State Inertia_BDYCMXZ","kg*m^2","72","8","DFP","Spacecraft inertia about its CM","%1.17g"
620,10,"VEH_INERTIA_BDYCMYX","Vehicle State Inertia_BDYCMYX","kg*m^2","80","8","DFP","Spacecraft inertia about its CM","%1.17g"
620,11,"VEH_INERTIA_BDYCMYY","Vehicle State Inertia_BDYCMYY","kg*m^2","88","8","DFP","Spacecraft inertia about its CM","%1.17g"
620,12,"VEH_INERTIA_BDYCMYZ","Vehicle State Inertia_BDYCMYZ","kg*m^2","96","8","DFP","Spacecraft inertia about its CM","%1.17g"
620,13,"VEH_INERTIA_BDYCMZX","Vehicle State Inertia_BDYCMZX","kg*m^2","104","8","DFP","Spacecraft inertia about its CM","%1.17g"
620,14,"VEH_INERTIA_BDYCMZY","Vehicle State Inertia_BDYCMZY","kg*m^2","112","8","DFP","Spacecraft inertia about its CM","%1.17g"
620,15,"VEH_INERTIA_BDYCMZZ","Vehicle State Inertia_BDYCMZZ","kg*m^2","120","8","DFP","Spacecraft inertia about its CM","%1.17g"
620,16,"VEH_ATTCTRLCONFIG","Vehicle State AttCtrlConfig","none","128","4","ENUM","Current attitude controller","%s"
620,17,"VEH_MOMCTRLCONFIG","Vehicle State MomCtrlConfig","none","132","4","ENUM","Current momentum controller","%s"
620,18,"VEH_MISSIONMODE","Vehicle State MissionMode","none","136","4","ENUM","Current mission mode","%s"
620,19,"VEH_SUNLOSTPERSCNT","Vehicle State SunLostPersCnt","none","140","4","ULI","Number of consistent frames that the without a valid sun measurement or valid sun buffer","%d"
620,20,"VEH_SUNMEASVALIDITY","Vehicle State SunMeasValidity","enum","144","4","ENUM","Is the sun estimate from sensor_ buffer_ or invalid","%s"
620,21,"VEH_SUNMEASEST_UBDYX","Vehicle State SunMeasEst_UBDYX","Uvec","152","8","DFP","The best sun sensor measurement or buffer value in UBDYX","%1.17g"
620,22,"VEH_SUNMEASEST_UBDYY","Vehicle State SunMeasEst_UBDYY","Uvec","160","8","DFP","The best sun sensor measurement or buffer value in UBDYY","%1.17g"
620,23,"VEH_SUNMEASEST_UBDYZ","Vehicle State SunMeasEst_UBDYZ","Uvec","168","8","DFP","The best sun sensor measurement or buffer value in UBDYZ","%1.17g"
620,24,"VEH_SUNAVOIDVIOLATED","Vehicle State SunAvoidViolated","bool","176","4","ENUM","Flag indicating whether the sun is currently violating any sun avoidance parameters","%s"
620,25,"VEH_SUNAVOIDINDEX","Vehicle State SunAvoidIndex","none","180","4","ULI","Index indiacting which keep out zone parameter has been violated","%d"
620,26,"VEH_SUNAVOIDANGLE","Vehicle State SunAvoidAngle","rad","184","8","DFP","Angle between the sun and the sun keep out zone vector","%1.17g"
620,27,"VEH_SUNAVOIDENABLED","Vehicle State SunAvoidEnabled","bool","192","4","ENUM","Flag indicating sun avoidance state_ enabled by default when sun avoidance parameters are defined","%s"
620,28,"VEH_DELTAVEST_BDYX","Vehicle State DeltaVEst_BDYX","m/s","200","8","DFP","Total delta-v since telemetry last reset in BDYX","%1.17g"
620,29,"VEH_DELTAVEST_BDYY","Vehicle State DeltaVEst_BDYY","m/s","208","8","DFP","Total delta-v since telemetry last reset in BDYY","%1.17g"
620,30,"VEH_DELTAVEST_BDYZ","Vehicle State DeltaVEst_BDYZ","m/s","216","8","DFP","Total delta-v since telemetry last reset in BDYZ","%1.17g"
620,31,"VEH_DELTAVEST_ORBX","Vehicle State DeltaVEst_ORBX","m/s","224","8","DFP","Total delta-v estimated from thruster commands since telemetry last reset in ORBX","%1.17g"
620,32,"VEH_DELTAVEST_ORBY","Vehicle State DeltaVEst_ORBY","m/s","232","8","DFP","Total delta-v estimated from thruster commands since telemetry last reset in ORBY","%1.17g"
620,33,"VEH_DELTAVEST_ORBZ","Vehicle State DeltaVEst_ORBZ","m/s","240","8","DFP","Total delta-v estimated from thruster commands since telemetry last reset in ORBZ","%1.17g"
620,34,"VEH_DELTAVEST_CBIX","Vehicle State DeltaVEst_CBIX","m/s","248","8","DFP","Total delta-v estimated from thruster commands since telemetry last reset in CBIX","%1.17g"
620,35,"VEH_DELTAVEST_CBIY","Vehicle State DeltaVEst_CBIY","m/s","256","8","DFP","Total delta-v estimated from thruster commands since telemetry last reset in CBIY","%1.17g"
620,36,"VEH_DELTAVEST_CBIZ","Vehicle State DeltaVEst_CBIZ","m/s","264","8","DFP","Total delta-v estimated from thruster commands since telemetry last reset in CBIZ","%1.17g"
620,37,"VEH_DELTAVMAGEST","Vehicle State DeltaVMagEst","m/s","272","8","DFP","Total delta-v estimated from thruster commands magnitude since telemetry last reset","%1.17g"
620,38,"VEH_SCMOM_BDYX","Vehicle State SCMom_BDYX","N*m*s","280","8","DFP","Estimated spacecraft momentum in BDY frame","%1.17g"
620,39,"VEH_SCMOM_BDYY","Vehicle State SCMom_BDYY","N*m*s","288","8","DFP","Estimated spacecraft momentum in BDY frame","%1.17g"
620,40,"VEH_SCMOM_BDYZ","Vehicle State SCMom_BDYZ","N*m*s","296","8","DFP","Estimated spacecraft momentum in BDY frame","%1.17g"
620,41,"VEH_ACTMOM_BDYX","Vehicle State ActMom_BDYX","N*m*s","304","8","DFP","Estimated actuator momentum in BDY frame","%1.17g"
620,42,"VEH_ACTMOM_BDYY","Vehicle State ActMom_BDYY","N*m*s","312","8","DFP","Estimated actuator momentum in BDY frame","%1.17g"
620,43,"VEH_ACTMOM_BDYZ","Vehicle State ActMom_BDYZ","N*m*s","320","8","DFP","Estimated actuator momentum in BDY frame","%1.17g"
620,44,"VEH_TOTMOM_BDYX","Vehicle State TotMom_BDYX","N*m*s","328","8","DFP","Estimated total spacecraft momentum in BDY frame","%1.17g"
620,45,"VEH_TOTMOM_BDYY","Vehicle State TotMom_BDYY","N*m*s","336","8","DFP","Estimated total spacecraft momentum in BDY frame","%1.17g"
620,46,"VEH_TOTMOM_BDYZ","Vehicle State TotMom_BDYZ","N*m*s","344","8","DFP","Estimated total spacecraft momentum in BDY frame","%1.17g"
620,47,"VEH_TOTMOMMAG","Vehicle State TotMomMag","N*m*s","352","8","DFP","Estimated total spacecraft momentum magnitude","%1.17g"
410,0,"RWP0_TIMESINCELASTVAL","Reaction Wheel X TimeSinceLastVal","s","0","8","DFP","Time since the last valid speed measurement","%1.17g"
410,1,"RWP0_SPEEDAVAIL","Reaction Wheel X SpeedAvail","bool","8","4","ENUM","Is speed available","%s"
410,2,"RWP0_FILTSPEED","Reaction Wheel X FiltSpeed","rad/s","16","8","DFP","Filtered wheel speed","%1.17g"
410,3,"RWP0_MEASSPEED","Reaction Wheel X MeasSpeed","rad/s","24","8","DFP","Unfiltered_ measured wheel speed","%1.17g"
410,4,"RWP0_SPEEDCMD","Reaction Wheel X SpeedCmd","rad/s","32","8","DFP","Commanded wheel speed","%1.17g"
410,5,"RWP0_MOMENTUM","Reaction Wheel X Momentum","N*m*s","40","8","DFP","Filtered wheel momentum","%1.17g"
410,6,"RWP0_TRQCMD","Reaction Wheel X TrqCmd","N*m","48","8","DFP","Wheel torque command","%1.17g"
411,0,"RWP1_TIMESINCELASTVAL","Reaction Wheel Y TimeSinceLastVal","s","0","8","DFP","Time since the last valid speed measurement","%1.17g"
411,1,"RWP1_SPEEDAVAIL","Reaction Wheel Y SpeedAvail","bool","8","4","ENUM","Is speed available","%s"
411,2,"RWP1_FILTSPEED","Reaction Wheel Y FiltSpeed","rad/s","16","8","DFP","Filtered wheel speed","%1.17g"
411,3,"RWP1_MEASSPEED","Reaction Wheel Y MeasSpeed","rad/s","24","8","DFP","Unfiltered_ measured wheel speed","%1.17g"
411,4,"RWP1_SPEEDCMD","Reaction Wheel Y SpeedCmd","rad/s","32","8","DFP","Commanded wheel speed","%1.17g"
411,5,"RWP1_MOMENTUM","Reaction Wheel Y Momentum","N*m*s","40","8","DFP","Filtered wheel momentum","%1.17g"
411,6,"RWP1_TRQCMD","Reaction Wheel Y TrqCmd","N*m","48","8","DFP","Wheel torque command","%1.17g"
412,0,"RWP2_TIMESINCELASTVAL","Reaction Wheel Z TimeSinceLastVal","s","0","8","DFP","Time since the last valid speed measurement","%1.17g"
412,1,"RWP2_SPEEDAVAIL","Reaction Wheel Z SpeedAvail","bool","8","4","ENUM","Is speed available","%s"
412,2,"RWP2_FILTSPEED","Reaction Wheel Z FiltSpeed","rad/s","16","8","DFP","Filtered wheel speed","%1.17g"
412,3,"RWP2_MEASSPEED","Reaction Wheel Z MeasSpeed","rad/s","24","8","DFP","Unfiltered_ measured wheel speed","%1.17g"
412,4,"RWP2_SPEEDCMD","Reaction Wheel Z SpeedCmd","rad/s","32","8","DFP","Commanded wheel speed","%1.17g"
412,5,"RWP2_MOMENTUM","Reaction Wheel Z Momentum","N*m*s","40","8","DFP","Filtered wheel momentum","%1.17g"
412,6,"RWP2_TRQCMD","Reaction Wheel Z TrqCmd","N*m","48","8","DFP","Wheel torque command","%1.17g"
860,0,"GES_SLEWTIMERESULT","EigenSlew SlewTimeResult","none","0","4","ENUM","Was the slew time accepted-as-commanded or resolved?","%s"
830,0,"GRD_RD_RATEPERSTIME","RateDamp RD_RatePersTime","s","0","8","DFP","Rate Damp Rate Persistance Time","%1.17g"
830,1,"GRD_RD_MOMPERSTIME","RateDamp RD_MomPersTime","s","8","8","DFP","Rate Damp Momentum Persistance Time","%1.17g"
870,0,"GRS_NUMSLEWABORTS","RendezSlew NumSlewAborts","counts","0","2","UI","Number of times the Rendezslew encountered the [# # # 0] singularity failure point","%d"
870,1,"GRS_SLEWTIMERESULT","RendezSlew SlewTimeResult","none","4","4","ENUM","Was the slew time accepted-as-commanded or resolved?","%s"
840,0,"GSA_SUNCONVERGED","SunAcq SunConverged","bool","0","4","ENUM","Is the sun found and converged for sufficient time duration","%s"
840,1,"GSA_INSUNSEARCH","SunAcq InSunSearch","bool","4","4","ENUM","Is the algorithm searching for the sun","%s"
840,2,"GSA_SRCHANGTRAVELED","SunAcq SrchAngTraveled","rad","8","8","DFP","Estimated angle traveled during the search phase","%1.17g"
840,3,"GSA_ANGLETOSUN","SunAcq AngleToSun","rad","16","8","DFP","Angle between the commanded sun orientation and the estimated sun orientation","%1.17g"
840,4,"GSA_SUNCVGPERSCNT","SunAcq SunCvgPersCnt","none","24","4","ULI","Number of consistent frames that the sun has been converged","%d"
840,5,"GSA_SUNUNCVGPERSCNT","SunAcq SunUnCvgPersCnt","none","28","4","ULI","Number of consistent frames that the sun has been unconverged","%d"
850,0,"GTR_ALIGNVEC_UBDYX","Tracking AlignVec_UBDYX","Uvec","0","8","DFP","Current body alignment vector","%1.17g"
850,1,"GTR_ALIGNVEC_UBDYY","Tracking AlignVec_UBDYY","Uvec","8","8","DFP","Current body alignment vector","%1.17g"
850,2,"GTR_ALIGNVEC_UBDYZ","Tracking AlignVec_UBDYZ","Uvec","16","8","DFP","Current body alignment vector","%1.17g"
850,3,"GTR_CLOCKVEC_UBDYX","Tracking ClockVec_UBDYX","Uvec","24","8","DFP","Current body clocking vector","%1.17g"
850,4,"GTR_CLOCKVEC_UBDYY","Tracking ClockVec_UBDYY","Uvec","32","8","DFP","Current body clocking vector","%1.17g"
850,5,"GTR_CLOCKVEC_UBDYZ","Tracking ClockVec_UBDYZ","Uvec","40","8","DFP","Current body clocking vector","%1.17g"
850,6,"GTR_ALIGNVEC_UCBIX","Tracking AlignVec_UCBIX","Uvec","48","8","DFP","Current inertial alignment vector","%1.17g"
850,7,"GTR_ALIGNVEC_UCBIY","Tracking AlignVec_UCBIY","Uvec","56","8","DFP","Current inertial alignment vector","%1.17g"
850,8,"GTR_ALIGNVEC_UCBIZ","Tracking AlignVec_UCBIZ","Uvec","64","8","DFP","Current inertial alignment vector","%1.17g"
850,9,"GTR_CLOCKVEC_UCBIX","Tracking ClockVec_UCBIX","Uvec","72","8","DFP","Current inertial clocking vector","%1.17g"
850,10,"GTR_CLOCKVEC_UCBIY","Tracking ClockVec_UCBIY","Uvec","80","8","DFP","Current inertial clocking vector","%1.17g"
850,11,"GTR_CLOCKVEC_UCBIZ","Tracking ClockVec_UCBIZ","Uvec","88","8","DFP","Current inertial clocking vector","%1.17g"
850,12,"GTR_ISSINGULAR","Tracking IsSingular","bool","96","4","ENUM","Is the current condition singular","%s"
850,13,"GTR_INSINGULARITYAVOID","Tracking InSingularityAvoid","bool","100","4","ENUM","Is the current condition using singularity avoidance","%s"
1002,0,"ACS_LASTFCR","ADCS Cmd Last Function Code Rcv","none","0","4","ULI","ADCS Command Last Function Code Received","%d"
1002,1,"ACS_LASTFCP","ADCS Cmd Last Function Code Proc","none","4","4","ULI","ADCS Command Last Function Code Processed","%d"
1002,2,"ACS_CMDACCCNT","ADCS Cmd Accept Count","counts","8","4","ULI","ADCS Command Accepted Count","%d"
1002,3,"ACS_CMDREJCNT","ADCS Cmd Reject Count","counts","12","4","ULI","ADCS Command Rejected Count","%d"
1003,0,"ACS_SOFTIME_S","ADCS Time SOF Seconds","s","0","4","SLI","ADCS Time Start Of Frame Seconds","%d"
1003,1,"ACS_SOFTIME_SS","ADCS Time SOF Sub-Seconds","ss","4","2","UI","ADCS Time Start Of Frame Sub-Seconds","%u"
1003,2,"ACS_POSTIME_S","ADCS Time POS Seconds","s","8","4","SLI","ADCS Time Process Outputs Seconds","%d"
1003,3,"ACS_POSTIME_SS","ADCS Time POS Sub-Seconds","ss","12","2","UI","ADCS Time Process Outputs Sub-Seconds","%u"
1003,4,"ACS_PISTIME_S","ADCS Time PIS Seconds","s","16","4","SLI","ADCS Time Process Inputs Seconds","%d"
1003,5,"ACS_PISTIME_SS","ADCS Time PIS Sub-Seconds","ss","20","2","UI","ADCS Time Process Inputs Sub-Seconds","%u"
1003,6,"ACS_ITSTIME_S","ADCS Time SOI Seconds","s","24","4","SLI","ADCS Time Start Of Iterate Seconds","%d"
1003,7,"ACS_ITSTIME_SS","ADCS Time SOI Sub-Seconds","ss","28","2","UI","ADCS Time Start Of Iterate Sub-Seconds","%u"
1003,8,"ACS_ITETIME_S","ADCS Time EOI Seconds","s","32","4","SLI","ADCS Time End Of Iterate Seconds","%d"
1003,9,"ACS_ITETIME_SS","ADCS Time EOI Sub-Seconds","ss","36","2","UI","ADCS Time End Of Iterate Sub-Seconds","%u"
1003,10,"ACS_EOFTIME_S","ADCS Time EOF Seconds","s","40","4","SLI","ADCS Time End Of Frame Seconds","%d"
1003,11,"ACS_EOFTIME_SS","ADCS Time EOF Sub-Seconds","ss","44","2","UI","ADCS Time End Of Frame Sub-Seconds","%u"
2300,0,"OEP_DATAEPOCH","ODY Ephemeris DataEpoch","s","0","8","DFP","Time associated with data elements","%1.17g"
2300,1,"OEP_Q_CBI2CBF0","ODY Ephemeris Q_CBI2CBF0","none","8","8","DFP","True quaternion rotation from CBI to CBF frame","%1.17g"
2300,2,"OEP_Q_CBI2CBF1","ODY Ephemeris Q_CBI2CBF1","none","16","8","DFP","True quaternion rotation from CBI to CBF frame","%1.17g"
2300,3,"OEP_Q_CBI2CBF2","ODY Ephemeris Q_CBI2CBF2","none","24","8","DFP","True quaternion rotation from CBI to CBF frame","%1.17g"
2300,4,"OEP_Q_CBI2CBF3","ODY Ephemeris Q_CBI2CBF3","none","32","8","DFP","True quaternion rotation from CBI to CBF frame","%1.17g"
2300,5,"OEP_MAGFLD_CBIX","ODY Ephemeris MagFld_CBIX","T","40","8","DFP","True ambient magnetic field at SC position in CBI frame","%1.17g"
2300,6,"OEP_MAGFLD_CBIY","ODY Ephemeris MagFld_CBIY","T","48","8","DFP","True ambient magnetic field at SC position in CBI frame","%1.17g"
2300,7,"OEP_MAGFLD_CBIZ","ODY Ephemeris MagFld_CBIZ","T","56","8","DFP","True ambient magnetic field at SC position in CBI frame","%1.17g"
2300,8,"OEP_MAGFLD_CBFX","ODY Ephemeris MagFld_CBFX","T","64","8","DFP","True ambient magnetic field at SC position in CBF frame","%1.17g"
2300,9,"OEP_MAGFLD_CBFY","ODY Ephemeris MagFld_CBFY","T","72","8","DFP","True ambient magnetic field at SC position in CBF frame","%1.17g"
2300,10,"OEP_MAGFLD_CBFZ","ODY Ephemeris MagFld_CBFZ","T","80","8","DFP","True ambient magnetic field at SC position in CBF frame","%1.17g"
2300,11,"OEP_MAGFLD_BDYX","ODY Ephemeris MagFld_BDYX","T","88","8","DFP","True ambient magnetic field at SC position in BDY frame","%1.17g"
2300,12,"OEP_MAGFLD_BDYY","ODY Ephemeris MagFld_BDYY","T","96","8","DFP","True ambient magnetic field at SC position in BDY frame","%1.17g"
2300,13,"OEP_MAGFLD_BDYZ","ODY Ephemeris MagFld_BDYZ","T","104","8","DFP","True ambient magnetic field at SC position in BDY frame","%1.17g"
2300,14,"OEP_MAGFLD_UBDYX","ODY Ephemeris MagFld_UBDYX","Uvec","112","8","DFP","True ambient magnetic unit direction at SC position in BDY frame","%1.17g"
2300,15,"OEP_MAGFLD_UBDYY","ODY Ephemeris MagFld_UBDYY","Uvec","120","8","DFP","True ambient magnetic unit direction at SC position in BDY frame","%1.17g"
2300,16,"OEP_MAGFLD_UBDYZ","ODY Ephemeris MagFld_UBDYZ","Uvec","128","8","DFP","True ambient magnetic unit direction at SC position in BDY frame","%1.17g"
2300,17,"OEP_POS_CBIX","ODY Ephemeris Pos_CBIX","m","136","8","DFP","True spacecraft position in CBI frame","%1.17g"
2300,18,"OEP_POS_CBIY","ODY Ephemeris Pos_CBIY","m","144","8","DFP","True spacecraft position in CBI frame","%1.17g"
2300,19,"OEP_POS_CBIZ","ODY Ephemeris Pos_CBIZ","m","152","8","DFP","True spacecraft position in CBI frame","%1.17g"
2300,20,"OEP_POS_CBFX","ODY Ephemeris Pos_CBFX","m","160","8","DFP","True spacecraft position in CBF frame","%1.17g"
2300,21,"OEP_POS_CBFY","ODY Ephemeris Pos_CBFY","m","168","8","DFP","True spacecraft position in CBF frame","%1.17g"
2300,22,"OEP_POS_CBFZ","ODY Ephemeris Pos_CBFZ","m","176","8","DFP","True spacecraft position in CBF frame","%1.17g"
2300,23,"OEP_VEL_CBIX","ODY Ephemeris Vel_CBIX","m/s","184","8","DFP","True spacecraft velocity in CBI frame","%1.17g"
2300,24,"OEP_VEL_CBIY","ODY Ephemeris Vel_CBIY","m/s","192","8","DFP","True spacecraft velocity in CBI frame","%1.17g"
2300,25,"OEP_VEL_CBIZ","ODY Ephemeris Vel_CBIZ","m/s","200","8","DFP","True spacecraft velocity in CBI frame","%1.17g"
2300,26,"OEP_VEL_CBFX","ODY Ephemeris Vel_CBFX","m/s","208","8","DFP","True spacecraft velocity in CBF frame","%1.17g"
2300,27,"OEP_VEL_CBFY","ODY Ephemeris Vel_CBFY","m/s","216","8","DFP","True spacecraft velocity in CBF frame","%1.17g"
2300,28,"OEP_VEL_CBFZ","ODY Ephemeris Vel_CBFZ","m/s","224","8","DFP","True spacecraft velocity in CBF frame","%1.17g"
2300,29,"OEP_NADIRCENTRIC_UBDYX","ODY Ephemeris NadirCentric_UBDYX","Uvec","232","8","DFP","True nadir (centric) direction in BDY frame","%1.17g"
2300,30,"OEP_NADIRCENTRIC_UBDYY","ODY Ephemeris NadirCentric_UBDYY","Uvec","240","8","DFP","True nadir (centric) direction in BDY frame","%1.17g"
2300,31,"OEP_NADIRCENTRIC_UBDYZ","ODY Ephemeris NadirCentric_UBDYZ","Uvec","248","8","DFP","True nadir (centric) direction in BDY frame","%1.17g"
2300,32,"OEP_NADIRDETIC_UBDYX","ODY Ephemeris NadirDetic_UBDYX","Uvec","256","8","DFP","True nadir (detic) direction in BDY frame","%1.17g"
2300,33,"OEP_NADIRDETIC_UBDYY","ODY Ephemeris NadirDetic_UBDYY","Uvec","264","8","DFP","True nadir (detic) direction in BDY frame","%1.17g"
2300,34,"OEP_NADIRDETIC_UBDYZ","ODY Ephemeris NadirDetic_UBDYZ","Uvec","272","8","DFP","True nadir (detic) direction in BDY frame","%1.17g"
2300,35,"OEP_VEL_UBDYX","ODY Ephemeris Vel_UBDYX","Uvec","280","8","DFP","True velocity direction in BDY frame","%1.17g"
2300,36,"OEP_VEL_UBDYY","ODY Ephemeris Vel_UBDYY","Uvec","288","8","DFP","True velocity direction in BDY frame","%1.17g"
2300,37,"OEP_VEL_UBDYZ","ODY Ephemeris Vel_UBDYZ","Uvec","296","8","DFP","True velocity direction in BDY frame","%1.17g"
2300,38,"OEP_VEHICLEROLL","ODY Ephemeris VehicleRoll","rad","304","8","DFP","True spacecraft roll angle (ZYX Euler sequence)","%1.17g"
2300,39,"OEP_VEHICLEPITCH","ODY Ephemeris VehiclePitch","rad","312","8","DFP","True spacecraft pitch angle (ZYX Euler sequence)","%1.17g"
2300,40,"OEP_VEHICLEYAW","ODY Ephemeris VehicleYaw","rad","320","8","DFP","True spacecraft yaw angle (ZYX Euler sequence)","%1.17g"
2300,41,"OEP_SUN_UBDYX","ODY Ephemeris Sun_UBDYX","Uvec","328","8","DFP","True sun direction in BDY frame","%1.17g"
2300,42,"OEP_SUN_UBDYY","ODY Ephemeris Sun_UBDYY","Uvec","336","8","DFP","True sun direction in BDY frame","%1.17g"
2300,43,"OEP_SUN_UBDYZ","ODY Ephemeris Sun_UBDYZ","Uvec","344","8","DFP","True sun direction in BDY frame","%1.17g"
2300,44,"OEP_SUNPOS_CBIX","ODY Ephemeris SunPos_CBIX","m","352","8","DFP","True sun position in the CBI frame","%1.17g"
2300,45,"OEP_SUNPOS_CBIY","ODY Ephemeris SunPos_CBIY","m","360","8","DFP","True sun position in the CBI frame","%1.17g"
2300,46,"OEP_SUNPOS_CBIZ","ODY Ephemeris SunPos_CBIZ","m","368","8","DFP","True sun position in the CBI frame","%1.17g"
2300,47,"OEP_SUNDISTANCE","ODY Ephemeris SunDistance","m","376","8","DFP","True distance from spacecraft to Sun","%1.17g"
2300,48,"OEP_LIMBANGLE","ODY Ephemeris LimbAngle","rad","384","8","DFP","True limb angle","%1.17g"
2300,49,"OEP_ECLIPSE","ODY Ephemeris Eclipse","bool","392","4","ENUM","Is the spacecraft in Eclipse?","%s"
2300,50,"OEP_LATITUDE","ODY Ephemeris Latitude","rad","400","8","DFP","True spacecraft detic latitude","%1.17g"
2300,51,"OEP_LONGITUDE","ODY Ephemeris Longitude","rad","408","8","DFP","True spacecraft detic longitude","%1.17g"
2300,52,"OEP_ALTITUDE","ODY Ephemeris Altitude","m","416","8","DFP","True spacecraft detic altitude (distance above central body ellipsoid)","%1.17g"
2300,53,"OEP_ALTITUDECENTRIC","ODY Ephemeris AltitudeCentric","m","424","8","DFP","True spacecraft centric altitude (distance above central body mean radius)","%1.17g"
2200,0,"OEM_Q_CBI2BDY0","ODY_EOM_Summary Q_CBI2BDY0","none","0","8","DFP","True attitude","%1.17g"
2200,1,"OEM_Q_CBI2BDY1","ODY_EOM_Summary Q_CBI2BDY1","none","8","8","DFP","True attitude","%1.17g"
2200,2,"OEM_Q_CBI2BDY2","ODY_EOM_Summary Q_CBI2BDY2","none","16","8","DFP","True attitude","%1.17g"
2200,3,"OEM_Q_CBI2BDY3","ODY_EOM_Summary Q_CBI2BDY3","none","24","8","DFP","True attitude","%1.17g"
2200,4,"OEM_SCRATE_BDYX","ODY_EOM_Summary SCRate_BDYX","rad/s","32","8","DFP","True rate","%1.17g"
2200,5,"OEM_SCRATE_BDYY","ODY_EOM_Summary SCRate_BDYY","rad/s","40","8","DFP","True rate","%1.17g"
2200,6,"OEM_SCRATE_BDYZ","ODY_EOM_Summary SCRate_BDYZ","rad/s","48","8","DFP","True rate","%1.17g"
2200,7,"OEM_SCACCEL_BDYX","ODY_EOM_Summary SCAccel_BDYX","rad/s^2","56","8","DFP","True acceleration","%1.17g"
2200,8,"OEM_SCACCEL_BDYY","ODY_EOM_Summary SCAccel_BDYY","rad/s^2","64","8","DFP","True acceleration","%1.17g"
2200,9,"OEM_SCACCEL_BDYZ","ODY_EOM_Summary SCAccel_BDYZ","rad/s^2","72","8","DFP","True acceleration","%1.17g"
2200,10,"OEM_POS_CBIX","ODY_EOM_Summary Pos_CBIX","m","80","8","DFP","True spacecraft position in CBI frame","%1.17g"
2200,11,"OEM_POS_CBIY","ODY_EOM_Summary Pos_CBIY","m","88","8","DFP","True spacecraft position in CBI frame","%1.17g"
2200,12,"OEM_POS_CBIZ","ODY_EOM_Summary Pos_CBIZ","m","96","8","DFP","True spacecraft position in CBI frame","%1.17g"
2200,13,"OEM_VEL_CBIX","ODY_EOM_Summary Vel_CBIX","m/s","104","8","DFP","True spacecraft velocity in CBI frame","%1.17g"
2200,14,"OEM_VEL_CBIY","ODY_EOM_Summary Vel_CBIY","m/s","112","8","DFP","True spacecraft velocity in CBI frame","%1.17g"
2200,15,"OEM_VEL_CBIZ","ODY_EOM_Summary Vel_CBIZ","m/s","120","8","DFP","True spacecraft velocity in CBI frame","%1.17g"
2200,16,"OEM_ACC_CBIX","ODY_EOM_Summary Acc_CBIX","m/s^2","128","8","DFP","True spacecraft acceleration in CBI frame","%1.17g"
2200,17,"OEM_ACC_CBIY","ODY_EOM_Summary Acc_CBIY","m/s^2","136","8","DFP","True spacecraft acceleration in CBI frame","%1.17g"
2200,18,"OEM_ACC_CBIZ","ODY_EOM_Summary Acc_CBIZ","m/s^2","144","8","DFP","True spacecraft acceleration in CBI frame","%1.17g"
